"","row","species","sp","site","era","date","nest1","nest2","nest3","nest3note","sampleUnit","size1mm","habitat","tideHTm","lat","long","Shaw_hab","notes","notes2","year"
"155",155,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"156",156,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"157",157,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",8,"bare rock","8","36.62183N","121.90516W","","","",2014
"158",158,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"159",159,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.7,"bare rock","8","36.62183N","121.90516W","","","",2014
"160",160,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.7,"bare rock","8","36.62183N","121.90516W","","","",2014
"161",161,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"162",162,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6,"bare rock","8","36.62183N","121.90516W","","","",2014
"163",163,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"164",164,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"165",165,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"166",166,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"167",167,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"168",168,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.9,"bare rock","8","36.62183N","121.90516W","","","",2014
"169",169,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"170",170,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"171",171,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"172",172,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"173",173,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",14.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"174",174,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"175",175,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"176",176,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"177",177,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",8.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"178",178,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"179",179,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"180",180,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",8.6,"bare rock","8","36.62183N","121.90516W","","","",2014
"181",181,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",12.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"182",182,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"183",183,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"184",184,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.9,"bare rock","8","36.62183N","121.90516W","","","",2014
"185",185,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"186",186,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"187",187,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"188",188,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"189",189,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"190",190,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.9,"bare rock","8","36.62183N","121.90516W","","","",2014
"191",191,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"192",192,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"193",193,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"194",194,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"195",195,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"196",196,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"197",197,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6,"bare rock","8","36.62183N","121.90516W","","","",2014
"198",198,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"199",199,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"200",200,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"201",201,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",10.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"202",202,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6,"bare rock","8","36.62183N","121.90516W","","","",2014
"203",203,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"204",204,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",2.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"205",205,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"206",206,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",13.9,"bare rock","8","36.62183N","121.90516W","","","",2014
"207",207,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"208",208,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7,"bare rock","8","36.62183N","121.90516W","","","",2014
"209",209,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"210",210,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"211",211,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4,"bare rock","8","36.62183N","121.90516W","","","",2014
"212",212,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"213",213,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"214",214,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5,"bare rock","8","36.62183N","121.90516W","","","",2014
"215",215,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"216",216,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.6,"bare rock","8","36.62183N","121.90516W","","","",2014
"217",217,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.7,"bare rock","8","36.62183N","121.90516W","","","",2014
"218",218,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"219",219,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"220",220,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.9,"bare rock","8","36.62183N","121.90516W","","","",2014
"221",221,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.9,"bare rock","8","36.62183N","121.90516W","","","",2014
"222",222,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.6,"bare rock","8","36.62183N","121.90516W","","","",2014
"223",223,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"224",224,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",8.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"225",225,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"226",226,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.7,"bare rock","8","36.62183N","121.90516W","","","",2014
"227",227,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"228",228,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"229",229,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"230",230,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"231",231,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.5,"bare rock","8","36.62183N","121.90516W","","","",2014
"232",232,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",10.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"233",233,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.7,"bare rock","8","36.62183N","121.90516W","","","",2014
"234",234,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"235",235,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"236",236,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.6,"bare rock","8","36.62183N","121.90516W","","","",2014
"237",237,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"238",238,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",9.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"239",239,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"240",240,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"241",241,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"242",242,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"243",243,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"244",244,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"245",245,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",8,"bare rock","8","36.62183N","121.90516W","","","",2014
"246",246,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.7,"bare rock","8","36.62183N","121.90516W","","","",2014
"247",247,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6,"bare rock","8","36.62183N","121.90516W","","","",2014
"248",248,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"249",249,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.6,"bare rock","8","36.62183N","121.90516W","","","",2014
"250",250,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",13.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"251",251,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"252",252,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"253",253,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.4,"bare rock","8","36.62183N","121.90516W","","","",2014
"254",254,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",3.8,"bare rock","8","36.62183N","121.90516W","","","",2014
"255",255,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.7,"bare rock","8","36.62183N","121.90516W","","","",2014
"256",256,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"257",257,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",2.9,"bare rock","8","36.62183N","121.90516W","","","",2014
"258",258,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",2.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"259",259,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",10,"bare rock","8","36.62183N","121.90516W","","","",2014
"260",260,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.2,"bare rock","8","36.62183N","121.90516W","","","",2014
"261",261,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",12.35,"bare rock","8","36.62183N","121.90516W","","","",2014
"262",262,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",13,"bare rock","8","36.62183N","121.90516W","","","",2014
"263",263,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",9.85,"bare rock","8","36.62183N","121.90516W","","","",2014
"264",264,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5,"bare rock","8","36.62183N","121.90516W","","","",2014
"265",265,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5,"bare rock","8","36.62183N","121.90516W","","","",2014
"266",266,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.3,"bare rock","8","36.62183N","121.90516W","","","",2014
"267",267,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.9,"bare rock","8","36.62183N","121.90516W","","","",2014
"268",268,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",4.05,"bare rock","8","36.62183N","121.90516W","","","",2014
"269",269,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",8.7,"bare rock","8","36.62183N","121.90516W","","","",2014
"270",270,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.85,"bare rock","8","36.62183N","121.90516W","","","",2014
"271",271,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",8.1,"bare rock","8","36.62183N","121.90516W","","","",2014
"272",272,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",7.95,"bare rock","8","36.62183N","121.90516W","","","",2014
"273",273,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.05,"bare rock","8","36.62183N","121.90516W","","","",2014
"274",274,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.55,"bare rock","8","36.62183N","121.90516W","","","",2014
"275",275,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.05,"bare rock","8","36.62183N","121.90516W","","","",2014
"276",276,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",6.75,"bare rock","8","36.62183N","121.90516W","","","",2014
"277",277,"Littorina.keenae","LIKE","HighRock","present",2014-06-20,"zoneA","area3",NA,NA,"zoneA_area3",5.1,"bare rock","8","36.62183N","121.90516W","","","",2014
